PROVIDER_ID,Std_Outcomes_Mortality_score,Std_Outcomes_Readmission_score,Std_Outcomes_Safety_score,Std_PatientExp_score,Std_Process_score,std_weight_PatientExperience,std_weight_Readmission,std_weight_Mortality,std_weight_safety,std_weight_Process,weight_PatientExperience,weight_Outcomes_Readmission,weight_Outcomes_Mortality,weight_Outcomes_Safety,weight_Process,summary_score,Outcomes_Mortality_cnt,Outcomes_safety_cnt,Outcomes_Readmission_cnt,Patient_Experience_cnt,Process_cnt,Total_measure_group_cnt,MortSafe_Group_cnt,report_indicator,total_grp,cnt_grp,star
260009,-0.425408133,0.1096178553,-0.040569621,-0.504160707,-0.772857637,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.28205745,5,5,9,8,11,5,2,1,5,3) # of groups=5,3
260011,-0.691292885,0.1801262904,-0.436945805,-0.077274534,0.0429834483,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.220427112,6,7,9,8,11,5,2,1,5,3) # of groups=5,3
260017,-1.005555593,0.4174347778,0.0288004747,-0.451443574,-0.903924686,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.330839024,5,7,10,8,11,5,2,1,5,3) # of groups=5,2
260020,1.3896617424,0.1166341513,0.7304756378,-0.388406117,0.6480682206,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.4844085778,7,8,11,8,10,5,2,1,5,3) # of groups=5,5
260022,0.0422745265,0.1473606131,0.3719401215,0.5127458707,-0.495895418,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.1768431989,4,4,7,8,10,5,2,1,5,3) # of groups=5,4
260023,1.0619356258,0.1653380539,0.2299769642,-0.313436081,0.5900868197,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.3224496223,5,7,8,8,11,5,2,1,5,3) # of groups=5,4
260025,-0.303114846,-1.85190294,0.0403403088,-0.23245787,0.1423858124,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.499283479,4,5,8,8,11,5,2,1,5,3) # of groups=5,2
260027,-0.001303287,-1.374298551,0.149310228,-0.306652315,0.6718228771,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.256628918,7,7,11,8,9,5,2,1,5,3) # of groups=5,3
260032,1.3579262477,-0.706341167,-0.330646053,0.6278033374,-0.554785284,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.1421490863,7,8,11,8,10,5,2,1,5,3) # of groups=5,4
260040,-0.926419919,-0.244714442,0.0346429837,-0.246802897,-0.767629639,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.396440297,7,8,11,8,11,5,2,1,5,3) # of groups=5,2
260047,-1.799349805,0.407212475,0.444377594,-0.01345421,0.3721453495,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.166809626,6,7,11,8,9,5,2,1,5,3) # of groups=5,3
260048,-0.183833121,-0.508373669,0.042202115,-0.855862311,0.098257179,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.319499875,4,7,8,8,9,5,2,1,5,3) # of groups=5,2
26004F,1.4209932678,0.5369167273,-0.631162418,0.465854191,-0.262075087,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.3629233786,5,4,6,8,5,5,2,1,5,3) # of groups=5,4
260052,0.2598399859,0.9383021757,-0.312976931,-1.082346861,0.3345444168,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.003234629,6,8,8,8,11,5,2,1,5,3) # of groups=5,3
260057,-2.007466543,0.0482777226,0.8400780205,-0.767176902,0.1246765694,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.400022106,3,5,7,8,10,5,2,1,5,3) # of groups=5,2
260059,0.0595052147,0.9774902586,-0.064617351,-1.009941301,-0.805970995,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.104980419,3,3,9,8,10,5,2,1,5,3) # of groups=5,3
260062,0.4402755735,-0.675000782,-0.210933074,0.671124522,-0.146671868,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.0320019484,5,7,8,8,11,5,2,1,5,3) # of groups=5,3
260065,0.2179294562,0.8053847269,0.2767827398,-0.327398653,-0.40296365,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.1656379814,7,8,11,8,11,5,2,1,5,3) # of groups=5,4
260068,0.2711353036,0.3892892412,0.6247372059,0.1488953473,-0.77063418,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.22301646,7,8,11,8,10,5,2,1,5,3) # of groups=5,4
260074,-0.17729469,-1.098900273,-0.402388411,0.2331351579,-0.148487343,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.335817089,4,4,8,8,8,5,2,1,5,3) # of groups=5,2
260077,0.7717635656,-0.545259989,0.9231001317,-1.401668639,0.3221102889,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.01680105,7,7,9,8,11,5,2,1,5,3) # of groups=5,3
260078,-0.836729462,1.094423185,0.2551868327,-0.496679817,-0.53544259,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.060688948,6,5,10,8,11,5,2,1,5,3) # of groups=5,3
260081,-0.546579343,0.0414231251,0.2828552575,0.134932775,0.009930941,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.018029288,6,7,8,8,10,5,2,1,5,3) # of groups=5,3
260085,0.526734828,0.1129645419,0.5581366491,-0.918443032,0.6665431662,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.1414516371,7,7,9,8,7,5,2,1,5,3) # of groups=5,4
260091,0.547514024,-0.373073741,-0.209846375,-0.109819379,-0.112394324,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.045436922,6,8,10,8,10,5,2,1,5,3) # of groups=5,3
260094,0.3741312949,0.733173928,-0.422770302,0.5155587305,-0.300908116,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.2279116294,5,7,10,8,11,5,2,1,5,3) # of groups=5,4
260095,-0.880223684,-1.585014366,0.7144296257,-0.240648066,-0.317659114,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.476239521,7,7,11,8,11,5,2,1,5,3) # of groups=5,2
260096,-0.061656058,1.2081838092,-0.080406794,0.3119420286,-0.030365064,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.2995300493,7,8,9,8,11,5,2,1,5,3) # of groups=5,4
260097,0.2254537402,-0.107775273,0.5251981007,-0.228869419,0.470409626,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.1475307279,3,4,7,8,11,5,2,1,5,3) # of groups=5,4
26009F,1.4696253904,0.0286935272,-0.046704749,-0.381931246,-0.683585611,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.1532999696,5,4,6,8,6,5,2,1,5,3) # of groups=5,4
260104,0.8236043332,-0.317893554,-0.031731029,-1.769059284,-0.398866074,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.332781426,6,8,10,8,10,5,2,1,5,3) # of groups=5,2
260105,-0.370555148,-0.91404837,-0.577131793,-0.092643536,-0.357340583,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.472844216,7,6,10,8,9,5,2,1,5,3) # of groups=5,2
260108,1.0844732071,-0.102193173,0.2994215879,0.7640292207,-0.183777702,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.4280074612,7,8,11,8,10,5,2,1,5,3) # of groups=5,5
260110,-1.765910149,-0.699903196,-0.370514772,0.2109088299,-0.805661737,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.674271652,7,7,11,8,10,5,2,1,5,3) # of groups=5,2
260113,-0.40492029,1.0443856887,0.3985863571,-0.878712203,-0.319395244,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.003272728,4,4,8,8,10,5,2,1,5,3) # of groups=5,3
260119,-2.044089389,-0.762027597,0.4844356164,-1.387008943,0.4107878852,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.766617323,6,7,10,8,11,5,2,1,5,3) # of groups=5,1
260137,-1.996069038,0.813505621,-0.171322822,-1.018908992,-1.334253017,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.682125313,7,8,11,8,11,5,2,1,5,3) # of groups=5,2
260138,1.7113533132,-0.587565781,0.0680033269,1.2231653338,0.3316569605,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.5710891976,7,8,11,8,10,5,2,1,5,3) # of groups=5,5
260141,-0.3962604,-0.760191685,-0.187964663,0.3689785862,-0.815651624,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.31247459,7,8,11,8,10,5,2,1,5,3) # of groups=5,2
260163,0.3172545968,-0.238628753,-1.44008601,-0.165049095,-0.368823173,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.380090818,4,7,9,8,12,5,2,1,5,3) # of groups=5,2
260175,0.8854475687,-1.030395108,0.9627865897,-0.070817619,-0.402602741,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.116032386,3,4,9,8,10,5,2,1,5,3) # of groups=5,4
260176,0.1582286771,-1.21199668,-0.919934165,0.9092208911,0.8279609038,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.134830572,3,3,7,8,8,5,2,1,5,3) # of groups=5,3
260177,-1.008479036,-0.221796805,0.0107430936,-0.008076874,0.6366590879,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.193675026,7,8,9,8,9,5,2,1,5,3) # of groups=5,3
260179,0.903174547,-0.396566575,0.4665763795,1.0037792188,0.5369309042,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.499363694,7,8,11,8,10,5,2,1,5,3) # of groups=5,5
260180,1.2809480616,-1.500105472,-0.308640078,-0.31162924,-0.013124113,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.186248774,7,7,9,8,8,5,2,1,5,3) # of groups=5,3
260183,-1.389121073,-0.082080064,0.2330826267,-0.75788236,0.4432754039,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.385927143,7,7,11,8,11,5,2,1,5,3) # of groups=5,2
260186,-2.686521906,-0.127387359,-0.682625819,-0.028823212,0.6788501078,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.694116812,6,6,11,8,10,5,2,1,5,3) # of groups=5,2
260190,-0.045555256,-0.616259355,0.3607980964,0.3044611387,-0.078180932,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.008623895,5,7,10,8,8,5,2,1,5,3) # of groups=5,3
260191,1.7979311156,0.3614685759,0.7327504122,-0.218742497,0.4352497216,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.6403796401,5,7,10,8,9,5,2,1,5,3) # of groups=5,5
260193,1.9226096422,-0.60665002,0.5991107817,-0.679717009,0.573433337,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.3405897474,5,5,8,8,7,5,2,1,5,3) # of groups=5,4
260195,-0.536934186,0.9448665421,-0.305723709,-0.092643536,-0.223589695,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.024726439,5,5,8,8,11,5,2,1,5,3) # of groups=5,3
260200,0.4820785237,-0.197995232,-0.156646382,-0.546784768,-0.445481797,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.145714344,6,8,8,8,10,5,2,1,5,3) # of groups=5,3
260214,0.2849248196,-1.922738216,0.4986673043,-0.650061683,0.4419305011,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.34059405,4,3,9,8,9,5,2,1,5,3) # of groups=5,2
260216,1.586721881,0.5310422311,0.0851169033,0.2280846729,-0.780525195,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.441149428,6,7,8,8,11,5,2,1,5,3) # of groups=5,5
260219,0.3981251957,0.4566620695,0.1615694829,0.4812231932,0.5133323568,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.3910674699,5,4,8,8,10,5,2,1,5,3) # of groups=5,5
